show_num,round_code,contestant,score,num_right,num_ddright,num_wrong,num_ddwrong,finish
8253,FJ,Garrett,22000,28,2,1,0,Winner
8253,FJ,Sheldon,1600,7,0,3,1,Third
8253,FJ,Holly,4200,6,0,1,0,Second
8252,J,Garrett,6200,22,1,4,0,Winner
8252,J,Claire-Marie,5400,14,1,1,0,Second
8252,J,Mandy,2800,9,0,3,1,Third
8252,DJ,Garrett,18200,22,1,4,0,Winner
8252,DJ,Claire-Marie,13800,14,1,1,0,Second
8252,DJ,Mandy,3300,9,0,3,1,Third
8252,FJ,Garrett,27700,22,1,4,0,Winner
8252,FJ,Claire-Marie,26800,14,1,1,0,Second
8252,FJ,Mandy,0,9,0,3,1,Third
8251,J,Phillip,1000,17,0,5,3,Third
8251,J,Garrett,7800,23,0,1,0,Winner
8251,J,Melissa,200,11,0,3,0,Second
8251,DJ,Phillip,5600,17,0,5,3,Third
8251,DJ,Garrett,17000,23,0,1,0,Winner
8251,DJ,Melissa,4600,11,0,3,0,Second
8251,FJ,Phillip,1000,17,0,5,3,Third
8251,FJ,Garrett,14000,23,0,1,0,Winner
8251,FJ,Melissa,7200,11,0,3,0,Second
8250,J,Phillip,6000,23,2,1,0,Winner
8250,J,Thembi,3800,15,1,3,0,Third
8250,J,Jason,5000,12,0,1,0,Second
8250,DJ,Phillip,18200,23,2,1,0,Winner
8250,DJ,Thembi,6700,15,1,3,0,Third
8250,DJ,Jason,9400,12,0,1,0,Second
8250,FJ,Phillip,20000,23,2,1,0,Winner
8250,FJ,Thembi,13300,15,1,3,0,Third
8250,FJ,Jason,18799,12,0,1,0,Second
8249,J,Mason,4800,20,1,1,1,Second
8249,J,Preston,2200,9,0,3,0,Third
8249,J,Phillip,2000,11,1,3,0,Winner
8249,DJ,Mason,14600,20,1,1,1,Second
8249,DJ,Preston,5000,9,0,3,0,Third
8249,DJ,Phillip,13000,11,1,3,0,Winner
8249,FJ,Mason,2600,20,1,1,1,Second
8249,FJ,Preston,7,9,0,3,0,Third
8249,FJ,Phillip,23000,11,1,3,0,Winner
8248,J,Mason,7200,22,1,0,0,Winner
8248,J,Katrina,3600,16,0,3,0,Second
8248,J,Kamal,1000,13,1,5,1,Third
8248,DJ,Mason,20600,22,1,0,0,Winner
8248,DJ,Katrina,11600,16,0,3,0,Second
8248,DJ,Kamal,6000,13,1,5,1,Third
8248,FJ,Mason,23600,22,1,0,0,Winner
8248,FJ,Katrina,7600,16,0,3,0,Second
8248,FJ,Kamal,100,13,1,5,1,Third
8247,J,Eric,3600,16,1,6,0,Second
8247,J,Molly,5400,17,0,2,1,Third
8247,J,Mason,5600,20,1,1,0,Winner
8247,DJ,Eric,8400,16,1,6,0,Second
8247,DJ,Molly,8600,17,0,2,1,Third
8247,DJ,Mason,20000,20,1,1,0,Winner
8247,FJ,Eric,8199,16,1,6,0,Second
8247,FJ,Molly,3100,17,0,2,1,Third
8247,FJ,Mason,19000,20,1,1,0,Winner
8246,J,Sameer,5400,14,2,2,0,Third
8246,J,Paula,1200,14,0,2,0,Second
8246,J,Eric,3400,21,1,2,0,Winner
8246,DJ,Sameer,11000,14,2,2,0,Third
8246,DJ,Paula,9600,14,0,2,0,Second
8246,DJ,Eric,19200,21,1,2,0,Winner
8246,FJ,Sameer,0,14,2,2,0,Third
8246,FJ,Paula,3,14,0,2,0,Second
8246,FJ,Eric,16399,21,1,2,0,Winner
8245,J,Sameer,1200,15,1,2,0,Winner
8245,J,Julissa,8000,21,2,3,0,Third
8245,J,Alyssa,3200,11,0,3,0,Second
8245,DJ,Sameer,15200,15,1,2,0,Winner
8245,DJ,Julissa,13200,21,2,3,0,Third
8245,DJ,Alyssa,4800,11,0,3,0,Second
8245,FJ,Sameer,15200,15,1,2,0,Winner
8245,FJ,Julissa,1,21,2,3,0,Third
8245,FJ,Alyssa,100,11,0,3,0,Second
8244,J,Robert,8400,22,1,3,2,Second
8244,J,Sara,4000,15,0,2,0,Third
8244,J,Sameer,3200,13,0,3,0,Winner
8244,DJ,Robert,10200,22,1,3,2,Second
8244,DJ,Sara,12000,15,0,2,0,Third
8244,DJ,Sameer,11200,13,0,3,0,Winner
8244,FJ,Robert,8399,22,1,3,2,Second
8244,FJ,Sara,1599,15,0,2,0,Third
8244,FJ,Sameer,22200,13,0,3,0,Winner
8243,J,Dana,1000,12,0,2,0,Third
8243,J,Lisa,400,10,0,2,0,Second
8243,J,Robert,3600,23,1,3,2,Winner
8243,DJ,Dana,8200,12,0,2,0,Third
8243,DJ,Lisa,9200,10,0,2,0,Second
8243,DJ,Robert,14400,23,1,3,2,Winner
8243,FJ,Dana,16400,12,0,2,0,Third
8243,FJ,Lisa,18300,10,0,2,0,Second
8243,FJ,Robert,18401,23,1,3,2,Winner
8242,J,Dana,9000,23,2,2,0,Winner
8242,J,Tyler!,3600,21,0,4,1,Third
8242,J,Reshima,0,7,0,1,0,Second
8242,DJ,Dana,21600,23,2,2,0,Winner
8242,DJ,Tyler!,11200,21,0,4,1,Third
8242,DJ,Reshima,5600,7,0,1,0,Second
8242,FJ,Dana,19600,23,2,2,0,Winner
8242,FJ,Tyler!,5,21,0,4,1,Third
8242,FJ,Reshima,600,7,0,1,0,Second
8241,J,Sarah,800,9,0,2,0,Second
8241,J,Brian,8400,20,1,3,1,Third
8241,J,Dana,5000,17,0,2,0,Winner
8241,DJ,Sarah,6400,9,0,2,0,Second
8241,DJ,Brian,15400,20,1,3,1,Third
8241,DJ,Dana,12600,17,0,2,0,Winner
8241,FJ,Sarah,12800,9,0,2,0,Second
8241,FJ,Brian,5599,20,1,3,1,Third
8241,FJ,Dana,25200,17,0,2,0,Winner
8240,J,Joe,4200,15,1,3,1,Second
8240,J,Sarah,4600,17,0,1,0,Winner
8240,J,Herman,1600,14,1,4,0,Third
8240,DJ,Joe,9900,15,1,3,1,Second
8240,DJ,Sarah,13800,17,0,1,0,Winner
8240,DJ,Herman,9200,14,1,4,0,Third
8240,FJ,Joe,4900,15,1,3,1,Second
8240,FJ,Sarah,19801,17,0,1,0,Winner
8240,FJ,Herman,4599,14,1,4,0,Third
8239,J,David,5000,19,0,1,1,Second
8239,J,Joe,4200,19,1,2,0,Winner
8239,J,Beth,7400,14,1,0,0,Third
8239,DJ,David,7600,19,0,1,1,Second
8239,DJ,Joe,14600,19,1,2,0,Winner
8239,DJ,Beth,14200,14,1,0,0,Third
8239,FJ,David,15200,19,0,1,1,Second
8239,FJ,Joe,20100,19,1,2,0,Winner
8239,FJ,Beth,1201,14,1,0,0,Third
8238,J,Cory,1000,10,0,3,1,Second
8238,J,Kelly,2800,12,0,7,1,Third
8238,J,David,3600,17,0,2,1,Winner
8238,DJ,Cory,1800,10,0,3,1,Second
8238,DJ,Kelly,-1400,12,0,7,1,Third
8238,DJ,David,9800,17,0,2,1,Winner
8238,FJ,Cory,3600,10,0,3,1,Second
8238,FJ,Kelly,-1400,12,0,7,1,Third
8238,FJ,David,4977,17,0,2,1,Winner
8237,J,Cory,8400,17,1,2,0,Winner
8237,J,Ted,4000,19,0,5,2,Second
8237,J,Betsy!,400,11,0,4,0,Third
8237,DJ,Cory,13600,17,1,2,0,Winner
8237,DJ,Ted,6400,19,0,5,2,Second
8237,DJ,Betsy!,2000,11,0,4,0,Third
8237,FJ,Cory,13600,17,1,2,0,Winner
8237,FJ,Ted,6400,19,0,5,2,Second
8237,FJ,Betsy!,1200,11,0,4,0,Third
8236,J,Cory,3900,16,1,4,0,Winner
8236,J,Jeff,4800,22,2,3,0,Second
8236,J,Franki,2400,15,0,3,0,Third
8236,DJ,Cory,12300,16,1,4,0,Winner
8236,DJ,Jeff,21600,22,2,3,0,Second
8236,DJ,Franki,11600,15,0,3,0,Third
8236,FJ,Cory,23800,16,1,4,0,Winner
8236,FJ,Jeff,13200,22,2,3,0,Second
8236,FJ,Franki,50,15,0,3,0,Third
8235,J,Zach,2400,19,0,3,3,Winner
8235,J,Kelly,9000,20,0,1,0,Third
8235,J,Matt,1400,11,0,1,0,Second
8235,DJ,Zach,10000,19,0,3,3,Winner
8235,DJ,Kelly,13400,20,0,1,0,Third
8235,DJ,Matt,7400,11,0,1,0,Second
8235,FJ,Zach,19995,19,0,3,3,Winner
8235,FJ,Kelly,6799,20,0,1,0,Third
8235,FJ,Matt,13500,11,0,1,0,Second
8234,J,Zach,4800,20,1,0,0,Winner
8234,J,Iman,-800,7,0,4,0,Second
8234,J,Jennifer,5000,14,1,3,1,Third
8234,DJ,Zach,21800,20,1,0,0,Winner
8234,DJ,Iman,1200,7,0,4,0,Second
8234,DJ,Jennifer,7800,14,1,3,1,Third
8234,FJ,Zach,21074,20,1,0,0,Winner
8234,FJ,Iman,100,7,0,4,0,Second
8234,FJ,Jennifer,0,14,1,3,1,Third
8233,J,Zach,5400,22,2,1,0,Winner
8233,J,Steve,4800,15,1,2,0,Third
8233,J,Joanna,200,13,0,5,0,Second
8233,DJ,Zach,21600,22,2,1,0,Winner
8233,DJ,Steve,11200,15,1,2,0,Third
8233,DJ,Joanna,8200,13,0,5,0,Second
8233,FJ,Zach,26799,22,2,1,0,Winner
8233,FJ,Steve,799,15,1,2,0,Third
8233,FJ,Joanna,16400,13,0,5,0,Second
8232,J,Morgan,7300,25,1,5,0,Second
8232,J,Shelli,-400,6,0,5,0,Third
8232,J,Zach,-200,12,1,5,1,Winner
8232,DJ,Morgan,8900,25,1,5,0,Second
8232,DJ,Shelli,2800,6,0,5,0,Third
8232,DJ,Zach,9400,12,1,5,1,Winner
8232,FJ,Morgan,10108,25,1,5,0,Second
8232,FJ,Shelli,2600,6,0,5,0,Third
8232,FJ,Zach,17801,12,1,5,1,Winner
8231,J,Morgan,1800,15,2,5,0,Winner
8231,J,Lindsay,2600,15,0,4,0,Third
8231,J,Tonya,3400,12,1,2,0,Second
8231,DJ,Morgan,11600,15,2,5,0,Winner
8231,DJ,Lindsay,9000,15,0,4,0,Third
8231,DJ,Tonya,11000,12,1,2,0,Second
8231,FJ,Morgan,22600,15,2,5,0,Winner
8231,FJ,Lindsay,2,15,0,4,0,Third
8231,FJ,Tonya,22000,12,1,2,0,Second
8230,J,Ben,5400,21,1,0,0,Winner
8230,J,Meggie,10400,18,1,4,0,Second
8230,J,Will,1800,15,1,3,0,Third
8230,DJ,Ben,21500,21,1,0,0,Winner
8230,DJ,Meggie,13200,18,1,4,0,Second
8230,DJ,Will,11200,15,1,3,0,Third
8230,FJ,Ben,26501,21,1,0,0,Winner
8230,FJ,Meggie,21400,18,1,4,0,Second
8230,FJ,Will,0,15,1,3,0,Third
8229,J,Ben,4600,17,0,1,0,Second
8229,J,Meggie,4400,24,0,2,1,Winner
8229,J,Will,5200,16,1,2,1,Third
8229,DJ,Ben,15000,17,0,1,0,Second
8229,DJ,Meggie,13600,24,0,2,1,Winner
8229,DJ,Will,12000,16,1,2,1,Third
8229,FJ,Ben,7500,17,0,1,0,Second
8229,FJ,Meggie,7600,24,0,2,1,Winner
8229,FJ,Will,6000,16,1,2,1,Third
8228,J,Ben,8400,27,0,2,0,Winner
8228,J,Sam,2400,8,1,0,0,Third
8228,J,Lauren,5000,20,1,3,1,Second
8228,DJ,Ben,20800,27,0,2,0,Winner
8228,DJ,Sam,7200,8,1,0,0,Third
8228,DJ,Lauren,15000,20,1,3,1,Second
8228,FJ,Ben,30001,27,0,2,0,Winner
8228,FJ,Sam,14399,8,1,0,0,Third
8228,FJ,Lauren,30000,20,1,3,1,Second
8227,J,Meggie,11000,31,1,3,1,Winner
8227,J,Amanda,2000,12,0,3,0,Third
8227,J,Jenna,1000,8,0,1,1,Second
8227,DJ,Meggie,24400,31,1,3,1,Winner
8227,DJ,Amanda,4800,12,0,3,0,Third
8227,DJ,Jenna,3800,8,0,1,1,Second
8227,FJ,Meggie,24382,31,1,3,1,Winner
8227,FJ,Amanda,7022,12,0,3,0,Third
8227,FJ,Jenna,7600,8,0,1,1,Second
8226,J,Jong Ho,2000,18,0,4,1,Second
8226,J,Will,4600,20,1,2,1,Winner
8226,J,Katie,4400,14,0,0,0,Third
8226,DJ,Jong Ho,11200,18,0,4,1,Second
8226,DJ,Will,13170,20,1,2,1,Winner
8226,DJ,Katie,11600,14,0,0,0,Third
8226,FJ,Jong Ho,19200,18,0,4,1,Second
8226,FJ,Will,23201,20,1,2,1,Winner
8226,FJ,Katie,799,14,0,0,0,Third
8225,J,Jong Ho,9656,25,2,2,0,Winner
8225,J,Anne,3400,17,0,1,0,Second
8225,J,Allison,1600,11,0,3,1,Third
8225,DJ,Jong Ho,25512,25,2,2,0,Winner
8225,DJ,Anne,13800,17,0,1,0,Second
8225,DJ,Allison,3200,11,0,3,1,Third
8225,FJ,Jong Ho,23370,25,2,2,0,Winner
8225,FJ,Anne,11599,17,0,1,0,Second
8225,FJ,Allison,0,11,0,3,1,Third
8224,J,Ben,5200,32,1,4,1,Winner
8224,J,Matt,4200,15,0,3,0,Second
8224,J,Mary Kate,2400,8,0,2,1,Third
8224,DJ,Ben,24500,32,1,4,1,Winner
8224,DJ,Matt,10200,15,0,3,0,Second
8224,DJ,Mary Kate,1600,8,0,2,1,Third
8224,FJ,Ben,23678,32,1,4,1,Winner
8224,FJ,Matt,9400,15,0,3,0,Second
8224,FJ,Mary Kate,3199,8,0,2,1,Third
8223,J,Jenna,1000,12,0,2,1,Second
8223,J,Will,5400,24,2,1,0,Winner
8223,J,Lauren,-400,10,0,2,0,Third
8223,DJ,Jenna,9000,12,0,2,1,Second
8223,DJ,Will,22400,24,2,1,0,Winner
8223,DJ,Lauren,7600,10,0,2,0,Third
8223,FJ,Jenna,16500,12,0,2,1,Second
8223,FJ,Will,22400,24,2,1,0,Winner
8223,FJ,Lauren,14001,10,0,2,0,Third
8222,J,Meggie,7800,25,1,2,1,Winner
8222,J,Katie,1600,10,0,3,0,Second
8222,J,Sam,3600,17,1,6,0,Third
8222,DJ,Meggie,16400,25,1,2,1,Winner
8222,DJ,Katie,9200,10,0,3,0,Second
8222,DJ,Sam,10800,17,1,6,0,Third
8222,FJ,Meggie,21601,25,1,2,1,Winner
8222,FJ,Katie,18400,10,0,3,0,Second
8222,FJ,Sam,16402,17,1,6,0,Third
8221,J,Amanda,5600,23,0,3,1,Winner
8221,J,Peter,3400,14,0,0,0,Second
8221,J,Ivory,0,13,0,5,2,Third
8221,DJ,Amanda,15600,23,0,3,1,Winner
8221,DJ,Peter,11000,14,0,0,0,Second
8221,DJ,Ivory,0,13,0,5,2,Third
8221,FJ,Amanda,17600,23,0,3,1,Winner
8221,FJ,Peter,6399,14,0,0,0,Second
8221,FJ,Ivory,0,13,0,5,2,Third
8220,J,Shawn,11000,21,1,6,0,Third
8220,J,Morgan,2600,18,2,5,0,Winner
8220,J,Charles,3000,13,0,4,0,Second
8220,DJ,Shawn,10200,21,1,6,0,Third
8220,DJ,Morgan,21400,18,2,5,0,Winner
8220,DJ,Charles,8200,13,0,4,0,Second
8220,FJ,Shawn,3999,21,1,6,0,Third
8220,FJ,Morgan,21400,18,2,5,0,Winner
8220,FJ,Charles,16200,13,0,4,0,Second
8219,J,Nathan,2000,12,1,4,1,Third
8219,J,Michelle,2400,17,0,1,0,Second
8219,J,Shawn,7400,19,1,1,0,Winner
8219,DJ,Nathan,5600,12,1,4,1,Third
8219,DJ,Michelle,12400,17,0,1,0,Second
8219,DJ,Shawn,18800,19,1,1,0,Winner
8219,FJ,Nathan,5600,12,1,4,1,Third
8219,FJ,Michelle,12800,17,0,1,0,Second
8219,FJ,Shawn,24801,19,1,1,0,Winner
8218,J,Ben,7400,19,1,5,1,Second
8218,J,Nathan,2600,15,0,3,1,Winner
8218,J,Rachel,1400,14,0,3,0,Third
8218,DJ,Ben,5200,19,1,5,1,Second
8218,DJ,Nathan,11800,15,0,3,1,Winner
8218,DJ,Rachel,5800,14,0,3,0,Third
8218,FJ,Ben,5801,19,1,5,1,Second
8218,FJ,Nathan,11999,15,0,3,1,Winner
8218,FJ,Rachel,4800,14,0,3,0,Third
8217,J,Ben,6000,25,1,3,1,Winner
8217,J,Tiffany,2000,9,0,2,0,Third
8217,J,Jackie,2600,12,1,2,0,Second
8217,DJ,Ben,20400,25,1,3,1,Winner
8217,DJ,Tiffany,4800,9,0,2,0,Third
8217,DJ,Jackie,7000,12,1,2,0,Second
8217,FJ,Ben,19358,25,1,3,1,Winner
8217,FJ,Tiffany,3300,9,0,2,0,Third
8217,FJ,Jackie,4399,12,1,2,0,Second
8216,J,Jesse,5000,12,0,2,0,Third
8216,J,Ben,4000,21,0,3,2,Winner
8216,J,Megan,8000,18,1,0,0,Second
8216,DJ,Jesse,5400,12,0,2,0,Third
8216,DJ,Ben,9400,21,0,3,2,Winner
8216,DJ,Megan,18800,18,1,0,0,Second
8216,FJ,Jesse,10600,12,0,2,0,Third
8216,FJ,Ben,18800,21,0,3,2,Winner
8216,FJ,Megan,16600,18,1,0,0,Second
8215,J,Jesse,9400,19,1,0,0,Winner
8215,J,Ashleigh,3400,17,0,2,0,Second
8215,J,Quemars,-200,13,2,4,0,Third
8215,DJ,Jesse,15400,19,1,0,0,Winner
8215,DJ,Ashleigh,10600,17,0,2,0,Second
8215,DJ,Quemars,15000,13,2,4,0,Third
8215,FJ,Jesse,30400,19,1,0,0,Winner
8215,FJ,Ashleigh,8800,17,0,2,0,Second
8215,FJ,Quemars,0,13,2,4,0,Third
8214,J,Sarah,6800,16,0,2,1,Third
8214,J,Kevin,3400,16,0,3,0,Second
8214,J,Jesse,6000,20,2,5,0,Winner
8214,DJ,Sarah,12500,16,0,2,1,Third
8214,DJ,Kevin,13000,16,0,3,0,Second
8214,DJ,Jesse,11200,20,2,5,0,Winner
8214,FJ,Sarah,1,16,0,2,1,Third
8214,FJ,Kevin,499,16,0,3,0,Second
8214,FJ,Jesse,13000,20,2,5,0,Winner
8213,J,Sarah,1800,16,1,1,0,Winner
8213,J,Alwin,3000,16,1,3,0,Third
8213,J,Anastasia,7400,18,1,1,0,Second
8213,DJ,Sarah,17400,16,1,1,0,Winner
8213,DJ,Alwin,16400,16,1,3,0,Third
8213,DJ,Anastasia,11000,18,1,1,0,Second
8213,FJ,Sarah,34400,16,1,1,0,Winner
8213,FJ,Alwin,10799,16,1,3,0,Third
8213,FJ,Anastasia,22000,18,1,1,0,Second
8212,J,Sarah,4200,13,0,4,0,Winner
8212,J,Alison,3000,16,1,5,1,Second
8212,J,Mina,1200,17,0,5,1,Third
8212,DJ,Sarah,7800,13,0,4,0,Winner
8212,DJ,Alison,11000,16,1,5,1,Second
8212,DJ,Mina,10400,17,0,5,1,Third
8212,FJ,Sarah,15500,13,0,4,0,Winner
8212,FJ,Alison,1000,16,1,5,1,Second
8212,FJ,Mina,0,17,0,5,1,Third
8211,J,Sarah,4800,19,0,3,0,Winner
8211,J,Lauren,3400,21,1,4,1,Second
8211,J,Matt,1000,11,0,4,1,Third
8211,DJ,Sarah,14400,19,0,3,0,Winner
8211,DJ,Lauren,8700,21,1,4,1,Second
8211,DJ,Matt,9800,11,0,4,1,Third
8211,FJ,Sarah,8400,19,0,3,0,Winner
8211,FJ,Lauren,2999,21,1,4,1,Second
8211,FJ,Matt,2,11,0,4,1,Third
8210,J,Tim,4600,24,1,4,1,Second
8210,J,Shawn,5600,12,1,1,0,Third
8210,J,Sarah,2800,14,0,1,0,Winner
8210,DJ,Tim,15200,24,1,4,1,Second
8210,DJ,Shawn,8000,12,1,1,0,Third
8210,DJ,Sarah,16000,14,0,1,0,Winner
8210,FJ,Tim,30400,24,1,4,1,Second
8210,FJ,Shawn,2,12,1,1,0,Third
8210,FJ,Sarah,31000,14,0,1,0,Winner
8209,J,Sharon,2800,14,0,2,2,Third
8209,J,Molly,2600,13,1,2,0,Second
8209,J,Tim,7400,21,0,0,0,Winner
8209,DJ,Sharon,3400,14,0,2,2,Third
8209,DJ,Molly,8400,13,1,2,0,Second
8209,DJ,Tim,20200,21,0,0,0,Winner
8209,FJ,Sharon,6400,14,0,2,2,Third
8209,FJ,Molly,8400,13,1,2,0,Second
8209,FJ,Tim,21200,21,0,0,0,Winner
8208,J,Gary,4200,17,1,2,1,Third
8208,J,Michael,3000,12,0,2,0,Second
8208,J,Sharon,1800,17,1,3,0,Winner
8208,DJ,Gary,8800,17,1,2,1,Third
8208,DJ,Michael,9800,12,0,2,0,Second
8208,DJ,Sharon,15200,17,1,3,0,Winner
8208,FJ,Gary,201,17,1,2,1,Third
8208,FJ,Michael,17601,12,0,2,0,Second
8208,FJ,Sharon,19601,17,1,3,0,Winner
8207,J,Andrew,4200,15,2,3,0,Third
8207,J,Sidra,2200,8,0,2,0,Second
8207,J,Gary,8800,22,1,4,0,Winner
8207,DJ,Andrew,11400,15,2,3,0,Third
8207,DJ,Sidra,4600,8,0,2,0,Second
8207,DJ,Gary,16800,22,1,4,0,Winner
8207,FJ,Andrew,5999,15,2,3,0,Third
8207,FJ,Sidra,9200,8,0,2,0,Second
8207,FJ,Gary,22801,22,1,4,0,Winner
8206,J,Felicity,4000,14,0,3,0,Third
8206,J,Ben,600,8,1,4,1,Second
8206,J,Andrew,8000,12,1,7,0,Winner
8206,DJ,Felicity,6800,14,0,3,0,Third
8206,DJ,Ben,2800,8,1,4,1,Second
8206,DJ,Andrew,5200,12,1,7,0,Winner
8206,FJ,Felicity,3100,14,0,3,0,Third
8206,FJ,Ben,3201,8,1,4,1,Second
8206,FJ,Andrew,3599,12,1,7,0,Winner
8205,J,Tyler,7800,15,1,0,0,Second
8205,J,Nibir,6400,28,1,4,1,Winner
8205,J,Xiaoke,3200,11,0,0,0,Third
8205,DJ,Tyler,14600,15,1,0,0,Second
8205,DJ,Nibir,27595,28,1,4,1,Winner
8205,DJ,Xiaoke,11600,11,0,0,0,Third
8205,FJ,Tyler,19800,15,1,0,0,Second
8205,FJ,Nibir,25575,28,1,4,1,Winner
8205,FJ,Xiaoke,13200,11,0,0,0,Third
8204,J,Tyler,4400,10,0,3,1,Third
8204,J,Nibir,6400,28,1,6,1,Winner
8204,J,Xiaoke,3200,11,0,1,0,Second
8204,DJ,Tyler,5200,10,0,3,1,Third
8204,DJ,Nibir,25200,28,1,6,1,Winner
8204,DJ,Xiaoke,8800,11,0,1,0,Second
8204,FJ,Tyler,200,10,0,3,1,Third
8204,FJ,Nibir,22195,28,1,6,1,Winner
8204,FJ,Xiaoke,800,11,0,1,0,Second
8203,J,Nathaniel,5800,19,0,4,1,Second
8203,J,Marshall,3400,18,1,5,1,Third
8203,J,Xiaoke,2600,12,0,1,0,Winner
8203,DJ,Nathaniel,11800,19,0,4,1,Second
8203,DJ,Marshall,12200,18,1,5,1,Third
8203,DJ,Xiaoke,10200,12,0,1,0,Winner
8203,FJ,Nathaniel,1000,19,0,4,1,Second
8203,FJ,Marshall,799,18,1,5,1,Third
8203,FJ,Xiaoke,8200,12,0,1,0,Winner
8202,J,Joe,5400,21,0,4,0,Third
8202,J,Londyn,2200,10,0,1,0,Second
8202,J,Nibir,9800,21,3,3,0,Winner
8202,DJ,Joe,13400,21,0,4,0,Third
8202,DJ,Londyn,7000,10,0,1,0,Second
8202,DJ,Nibir,22400,21,3,3,0,Winner
8202,FJ,Joe,0,21,0,4,0,Third
8202,FJ,Londyn,14000,10,0,1,0,Second
8202,FJ,Nibir,26801,21,3,3,0,Winner
8201,J,Tyler,2200,17,2,4,0,Winner
8201,J,Kayla,6600,17,0,0,0,Second
8201,J,Beni,10600,22,1,2,0,Third
8201,DJ,Tyler,16400,17,2,4,0,Winner
8201,DJ,Kayla,13000,17,0,0,0,Second
8201,DJ,Beni,20600,22,1,2,0,Third
8201,FJ,Tyler,32800,17,2,4,0,Winner
8201,FJ,Kayla,25995,17,0,0,0,Second
8201,FJ,Beni,8399,22,1,2,0,Third
8200,J,Tyler,3800,29,1,1,0,Winner
8200,J,Natalie,7800,12,1,2,0,Third
8200,J,Nibir,2600,16,0,2,1,Second
8200,DJ,Tyler,29200,29,1,1,0,Winner
8200,DJ,Natalie,9800,12,1,2,0,Third
8200,DJ,Nibir,9700,16,0,2,1,Second
8200,FJ,Tyler,28400,29,1,1,0,Winner
8200,FJ,Natalie,4400,12,1,2,0,Third
8200,FJ,Nibir,18448,16,0,2,1,Second
8199,J,Joe,3400,17,1,2,0,Winner
8199,J,Beni,5200,24,0,4,2,Second
8199,J,Xiaoke,2000,10,0,1,0,Third
8199,DJ,Joe,15200,17,1,2,0,Winner
8199,DJ,Beni,14800,24,0,4,2,Second
8199,DJ,Xiaoke,6400,10,0,1,0,Third
8199,FJ,Joe,30200,17,1,2,0,Winner
8199,FJ,Beni,15800,24,0,4,2,Second
8199,FJ,Xiaoke,12800,10,0,1,0,Third
8198,J,Alistair,600,10,0,5,2,Third
8198,J,Londyn,7400,25,0,3,0,Winner
8198,J,Kylie,3400,16,1,3,0,Second
8198,DJ,Alistair,400,10,0,5,2,Third
8198,DJ,Londyn,19400,25,0,3,0,Winner
8198,DJ,Kylie,10400,16,1,3,0,Second
8198,FJ,Alistair,1,10,0,5,2,Third
8198,FJ,Londyn,20801,25,0,3,0,Winner
8198,FJ,Kylie,2000,16,1,3,0,Second
8197,J,Sophie,1200,8,0,3,0,Third
8197,J,Kayla,4600,19,0,4,1,Second
8197,J,Nathaniel,8400,26,1,3,1,Winner
8197,DJ,Sophie,3200,8,0,3,0,Third
8197,DJ,Kayla,12000,19,0,4,1,Second
8197,DJ,Nathaniel,20000,26,1,3,1,Winner
8197,FJ,Sophie,6400,8,0,3,0,Third
8197,FJ,Kayla,16501,19,0,4,1,Second
8197,FJ,Nathaniel,24001,26,1,3,1,Winner
8196,J,Marshall,1000,18,2,6,0,Winner
8196,J,Emma,9400,20,1,6,0,Second
8196,J,Sirad,1000,11,0,4,0,Third
8196,DJ,Marshall,8800,18,2,6,0,Winner
8196,DJ,Emma,12200,20,1,6,0,Second
8196,DJ,Sirad,2600,11,0,4,0,Third
8196,FJ,Marshall,17599,18,2,6,0,Winner
8196,FJ,Emma,6799,20,1,6,0,Second
8196,FJ,Sirad,100,11,0,4,0,Third
8195,J,Felicity,2500,14,0,1,1,Winner
8195,J,Jeff,5000,20,1,3,1,Second
8195,J,Shanon,5000,12,0,0,0,Third
8195,DJ,Felicity,8500,14,0,1,1,Winner
8195,DJ,Jeff,16700,20,1,3,1,Second
8195,DJ,Shanon,9000,12,0,0,0,Third
8195,FJ,Felicity,17000,14,0,1,1,Winner
8195,FJ,Jeff,15399,20,1,3,1,Second
8195,FJ,Shanon,2000,12,0,0,0,Third
8194,J,Hemant,2600,17,0,3,1,Second
8194,J,Tiffany,4000,14,0,3,0,Third
8194,J,Felicity,800,11,1,4,0,Winner
8194,DJ,Hemant,9400,17,0,3,1,Second
8194,DJ,Tiffany,6000,14,0,3,0,Third
8194,DJ,Felicity,7600,11,1,4,0,Winner
8194,FJ,Hemant,3599,17,0,3,1,Second
8194,FJ,Tiffany,1,14,0,3,0,Third
8194,FJ,Felicity,15200,11,1,4,0,Winner
8193,J,Leanne,3100,18,1,2,1,Second
8193,J,Hemant,2200,16,0,0,0,Winner
8193,J,Kami,1800,9,0,4,0,Third
8193,DJ,Leanne,14400,18,1,2,1,Second
8193,DJ,Hemant,14200,16,0,0,0,Winner
8193,DJ,Kami,1000,9,0,4,0,Third
8193,FJ,Leanne,100,18,1,2,1,Second
8193,FJ,Hemant,13999,16,0,0,0,Winner
8193,FJ,Kami,0,9,0,4,0,Third
8192,J,Kyle,4400,13,0,5,2,Third
8192,J,J.R.,6400,17,0,2,0,Second
8192,J,Leanne,5800,21,1,2,0,Winner
8192,DJ,Kyle,-2400,13,0,5,2,Third
8192,DJ,J.R.,11200,17,0,2,0,Second
8192,DJ,Leanne,20200,21,1,2,0,Winner
8192,FJ,Kyle,-2400,13,0,5,2,Third
8192,FJ,J.R.,22400,17,0,2,0,Second
